FECHA,HORA_UTC,LATITUD (grados),LONGITUD (grados),PROFUNDIDAD (Km),MAGNITUD Ml,MAGNITUD Mw,DEPARTAMENTO,MUNICIPIO,# FASES,RMS (Seg),GAP (grados),ERROR LATITUD (Km),ERROR LONGITUD (Km),ERROR PROFUNDIDAD (Km),ESTADO
2013-07-04,20:34:46,   4.621, -75.775,   5.1,  1.0,,QUINDIO,QUIMBAYA,6, 0.50,95,  2.4,  2.6,  7.0,Revisado
2013-07-26,20:43:09,   4.458, -75.765, 155.9,  1.8,,QUINDIO,LA_TEBAIDA,6, 0.50,104,  5.6,  6.6,  8.5,Revisado
2013-08-10,05:41:58,   4.666, -75.722, 142.6,  2.7,  3.2,QUINDIO,FILANDIA,28, 0.50,71,  2.2,  3.4,  4.7,Revisado
2013-08-25,09:12:36,   4.428, -75.678,   4.0,  1.3,  2.0,QUINDIO,CORDOBA,6, 0.60,97,  2.9,  3.2,  8.3,Revisado
2013-08-29,07:19:59,   4.703, -75.607,   0.9,  0.8,,QUINDIO,FILANDIA,5, 0.20,230,  1.2,  5.0,  4.4,Revisado
2013-09-01,21:42:20,   4.517, -75.857,   0.6,  1.3,,QUINDIO,LA_TEBAIDA,5, 0.30,130,  2.1,  1.7,  4.4,Revisado
2013-09-18,05:06:12,   4.515, -75.754,   4.0,  0.8,,QUINDIO,MONTENEGRO,4, 0.30,161,  1.9,  2.1,  4.8,Revisado
2013-09-28,02:25:24,   4.524, -75.701,   4.0,  1.2,  2.1,QUINDIO,ARMENIA,5, 0.50,155,  3.0,  3.5,  7.8,Revisado
2013-10-01,23:02:53,   4.553, -75.651, 140.3,  1.3,,QUINDIO,CALARCA,5, 0.40,107,  6.2,  7.4, 10.7,Revisado
2013-10-02,11:31:21,   4.369, -75.731,   4.0,  1.5,,QUINDIO,BUENAVISTA,6, 0.70,158,  8.7,  4.6, 17.5,Revisado
2013-10-11,04:16:35,   4.528, -75.663,   4.3,  0.9,,QUINDIO,CALARCA,4, 0.20,155,  1.7,  1.7,  4.0,Revisado
2013-10-18,01:50:43,   4.423, -75.894, 148.6,  2.0,,QUINDIO,LA_TEBAIDA,12, 0.50,95,  3.9,  5.5,  7.0,Revisado
2013-11-29,08:08:11,   4.310, -75.682,   4.0,  1.0,,QUINDIO,PIJAO,4, 0.20,135,  1.5,  1.6,  4.3,Revisado
2013-12-11,07:33:39,   4.457, -75.878, 150.4,  1.4,,QUINDIO,LA_TEBAIDA,6, 0.40,126,  4.2,  4.3,  7.9,Revisado
2013-12-13,14:45:18,   4.569, -75.536,   4.0,  1.7,,QUINDIO,SALENTO,8, 0.40,109,  1.9,  2.2,  5.7,Revisado
2014-01-03,09:30:33,   4.629, -75.780,  31.7,  0.5,,QUINDIO,QUIMBAYA,4, 0.10,252,  0.9,  2.6,  1.4,Revisado
2014-01-17,10:16:36,   4.724, -75.616, 146.0,  1.7,,QUINDIO,FILANDIA,5, 0.40,140,  6.1, 18.5, 15.5,Revisado
2014-01-29,21:28:26,   4.447, -75.696,   4.1,  1.3,,QUINDIO,CORDOBA,5, 0.50,109,  3.0,  3.7,  8.7,Revisado
2014-02-06,20:18:40,   4.426, -75.677,   4.0,  1.2,,QUINDIO,CORDOBA,5, 0.40,110,  2.3,  2.5,  6.5,Revisado
2014-02-17,08:28:44,   4.441, -75.685, 164.3,  2.7,  3.1,QUINDIO,CORDOBA,23, 0.50,52,  2.5,  3.2,  4.7,Revisado
2014-02-28,21:41:17,   4.647, -75.767,   0.0,  1.3,,QUINDIO,QUIMBAYA,6, 0.50,98,  2.6,  2.9,  7.4,Revisado
2014-03-02,15:48:03,   4.124, -75.929, 171.6,  3.3,  3.7,QUINDIO,GENOVA,27, 0.50,73,  2.2,  3.6,  4.6,Revisado
2014-03-06,10:15:14,   4.026, -75.971, 138.2,  1.3,,QUINDIO,GENOVA,4, 0.50,164,  8.0,  7.9, 11.7,Revisado
2014-03-07,04:35:39,   4.583, -75.766,  22.5,  1.5,,QUINDIO,MONTENEGRO,5, 0.40,110,  2.5,  2.6,  4.1,Revisado
2014-03-10,08:30:27,   4.459, -75.812,   0.8,  2.3,,QUINDIO,LA_TEBAIDA,9, 0.70,94,  3.5,  4.5,  8.3,Revisado
2014-03-16,18:57:36,   4.441, -75.684,   4.0,  1.1,,QUINDIO,CORDOBA,6, 0.60,155,  5.4,  4.7,  9.4,Revisado
2014-03-17,05:40:57,   4.249, -75.671, 153.3,  1.6,,QUINDIO,PIJAO,4, 0.50,244,  9.6, 32.3, 19.2,Revisado
2014-03-22,02:41:51,   4.365, -75.733,   4.0,  1.5,,QUINDIO,BUENAVISTA,7, 0.30,105,  2.4,  1.9,  5.1,Revisado
2014-03-26,02:17:43,   4.428, -75.697,   4.0,  1.3,,QUINDIO,CORDOBA,8, 0.40,112,  2.5,  2.8,  7.6,Revisado
2014-04-02,09:08:37,   4.591, -75.784, 146.4,  1.9,,QUINDIO,QUIMBAYA,9, 0.40,100,  3.5,  5.9,  6.8,Revisado
2014-04-05,07:35:36,   4.655, -75.579,   4.1,  1.4,,QUINDIO,SALENTO,10, 0.40,73,  1.8,  2.1,  4.9,Revisado
2014-04-10,19:16:24,   4.425, -75.675,   4.0,  2.0,,QUINDIO,CORDOBA,9, 0.50,97,  2.3,  2.3,  6.0,Revisado
2014-04-13,11:45:50,   4.567, -75.817,   4.4,  1.2,,QUINDIO,MONTENEGRO,5, 0.50,192,  7.4,  3.4, 10.4,Revisado
2014-04-16,21:44:14,   4.242, -75.879, 172.0,  2.8,  3.5,QUINDIO,GENOVA,32, 0.50,87,  2.7,  3.8,  4.6,Revisado
2014-05-13,23:45:38,   4.215, -75.810, 164.0,  1.7,,QUINDIO,GENOVA,9, 0.40,106,  4.5,  6.2,  6.7,Revisado
2014-05-22,10:31:45,   4.502, -75.660,   4.2,  0.5,,QUINDIO,CALARCA,5, 0.40,98,  3.5,  2.2,  7.2,Revisado
2014-05-25,13:54:53,   4.538, -75.635,   4.1,  1.0,,QUINDIO,CALARCA,5, 0.50,233,  2.6,  5.0,  4.1,Revisado
2014-06-04,01:35:35,   4.488, -75.675,   4.0,  0.7,,QUINDIO,ARMENIA,8, 0.40,90,  2.3,  2.1,  5.8,Revisado
2014-06-07,03:59:47,   4.485, -75.685,   4.1,  0.8,,QUINDIO,ARMENIA,5, 0.50,166,  3.1,  3.5,  7.7,Revisado
2014-06-11,07:49:24,   4.493, -75.713,   4.7,  0.9,,QUINDIO,ARMENIA,4, 0.40,171,  3.2,  3.0,  6.4,Revisado
2014-06-17,12:11:12,   4.740, -75.688,   4.0,  1.3,,QUINDIO,FILANDIA,6, 0.30,173,  2.6,  2.8,  5.5,Revisado
2014-07-27,14:24:48,   4.412, -75.693,   4.2,  1.1,,QUINDIO,CORDOBA,6, 0.20,159,  1.3,  1.2,  0.0,Revisado
2014-08-09,20:58:20,   4.554, -75.853, 144.4,  2.1,,QUINDIO,MONTENEGRO,13, 0.40,88,  2.8,  5.0,  5.3,Revisado
2014-09-05,03:03:40,   4.448, -75.640,   4.0,  0.8,,QUINDIO,CORDOBA,4, 0.30,236,  1.9,  6.2,  6.6,Revisado
2014-10-03,12:55:35,   4.494, -75.710,   4.0,  1.3,,QUINDIO,ARMENIA,6, 0.50,154,  3.1,  3.1,  7.4,Revisado
2014-10-03,14:29:20,   4.518, -75.725,   4.0,  1.1,,QUINDIO,ARMENIA,5, 0.50,211,  6.0,  3.4,  8.3,Revisado
2014-10-03,22:24:45,   4.526, -75.702,   4.0,  0.6,,QUINDIO,ARMENIA,6, 0.30,211,  3.5,  2.0,  5.0,Revisado
2014-10-04,07:22:51,   4.519, -75.719,   4.2,  0.9,,QUINDIO,ARMENIA,7, 0.60,157,  3.4,  3.4,  7.0,Revisado
2014-11-09,04:12:43,   4.582, -75.766, 151.5,  2.4,,QUINDIO,MONTENEGRO,18, 0.50,125,  2.3,  5.3,  5.3,Revisado
2014-11-10,04:49:29,   4.460, -75.913, 136.0,  1.7,,QUINDIO,LA_TEBAIDA,11, 0.50,134,  4.5,  6.8,  8.7,Revisado
2014-11-12,03:12:37,   4.415, -75.723,   4.0,  0.8,,QUINDIO,CORDOBA,5, 0.60,192,  5.6,  3.8,  9.4,Revisado
2014-12-09,21:44:26,   4.672, -75.532,   4.0,  1.2,,QUINDIO,SALENTO,6, 0.30,128,  1.6,  1.7,  4.1,Revisado
2014-12-23,10:48:35,   4.668, -75.682, 135.2,  1.4,,QUINDIO,FILANDIA,7, 0.50,102,  5.6,  6.7,  9.4,Revisado
2014-12-29,05:00:42,   4.439, -75.687,   4.3,  1.8,,QUINDIO,CORDOBA,10, 0.80,73,  3.6,  3.3,  8.9,Revisado
2015-01-02,03:01:25,   4.478, -75.686,   4.1,  1.1,,QUINDIO,ARMENIA,8, 0.50,91,  2.4,  2.1,  5.7,Revisado
2015-01-10,04:06:16,   4.398, -75.670,   4.0,  1.1,,QUINDIO,CORDOBA,5, 0.30,112,  2.3,  1.6,  5.0,Revisado
2015-01-28,01:00:20,   4.504, -75.660,   9.6,  0.6,,QUINDIO,CALARCA,4, 0.10,158,  1.2,  1.3, 17.8,Revisado
2015-02-25,15:27:53,   4.434, -75.645,   4.0,  1.0,,QUINDIO,CORDOBA,7, 0.20,164,  1.3,  1.5,  3.3,Revisado
2015-03-20,10:12:35,   3.944, -75.916,  24.2,  2.3,,QUINDIO,GENOVA,19, 0.60,64,  2.1,  2.7,  3.4,Revisado
2015-03-20,22:32:08,   4.444, -75.677,   4.4,  0.6,,QUINDIO,CORDOBA,6, 0.30,146,  2.4,  2.3,  5.9,Revisado
2015-03-23,02:50:07,   4.406, -75.697,   4.0,  0.9,,QUINDIO,CORDOBA,4, 0.60,124,  4.2,  2.9,  9.3,Revisado
2015-04-06,03:43:50,   4.489, -75.701,   4.2,  1.1,,QUINDIO,ARMENIA,6, 0.30,153,  1.7,  1.9,  4.3,Revisado
2015-04-22,14:00:23,   4.412, -75.706,  12.0,  1.2,,QUINDIO,CORDOBA,5, 0.10,147,  1.2,  1.1, 10.4,Revisado
2015-05-16,12:38:22,   4.376, -75.701,  11.6,  1.5,,QUINDIO,CORDOBA,4, 0.30,190,  3.5,  1.9,  5.8,Revisado
2015-06-07,11:42:14,   4.665, -75.549,  14.0,  0.9,,QUINDIO,SALENTO,5, 0.30,91,  2.3,  2.9, 12.7,Revisado
2015-06-08,03:41:29,   4.645, -75.701, 141.7,  1.8,,QUINDIO,FILANDIA,15, 0.40,70,  2.3,  4.2,  4.8,Revisado
2015-06-08,04:57:16,   4.401, -75.687,   4.0,  1.9,,QUINDIO,CORDOBA,17, 0.30,72,  1.3,  1.4,  3.1,Revisado
2015-06-19,09:35:51,   4.493, -75.696,   4.2,  0.8,,QUINDIO,ARMENIA,4, 0.40,204,  4.3,  2.9,  6.6,Revisado
2015-07-02,09:43:19,   4.436, -75.683,   4.2,  0.6,,QUINDIO,CORDOBA,5, 0.50,120,  3.4,  2.5,  7.8,Revisado
2015-07-02,10:44:57,   4.416, -75.696,   4.1,  0.8,,QUINDIO,CORDOBA,4, 0.60,116,  4.2,  3.1,  9.7,Revisado
2015-07-04,14:02:11,   4.608, -75.711,   4.0,  1.4,,QUINDIO,QUIMBAYA,6, 0.50,92,  3.2,  3.3,  8.5,Revisado
2015-07-07,04:13:02,   4.363, -75.766,   3.9,  0.7,,QUINDIO,BUENAVISTA,6, 0.50,106,  2.9,  2.5,  7.3,Revisado
2015-08-21,14:16:16,   4.432, -75.688,   0.9,  3.9,  4.1,QUINDIO,CORDOBA,41, 0.70,52,  1.9,  2.7,  4.4,Revisado
2015-09-08,23:29:44,   4.173, -75.875,   4.0,  1.3,,QUINDIO,GENOVA,5, 0.40,138,  2.5,  2.1,  5.9,Revisado
2015-09-18,04:35:09,   4.105, -75.872,   0.0,  4.2,  4.7,QUINDIO,GENOVA,54, 0.60,34,  1.8,  1.5,  3.7,Revisado
2015-09-18,23:56:49,   4.225, -75.859,   4.0,  1.3,,QUINDIO,GENOVA,6, 0.50,143,  2.9,  2.8,  6.8,Revisado
2015-09-19,07:07:50,   4.221, -75.857,   4.0,  1.3,,QUINDIO,GENOVA,4, 0.30,175,  3.1,  1.6,  4.9,Revisado
2015-09-20,22:49:08,   4.217, -75.869,   4.0,  1.2,,QUINDIO,GENOVA,5, 0.40,143,  3.0,  2.4,  6.7,Revisado
2015-09-25,07:27:28,   4.219, -75.855,   4.0,  1.8,,QUINDIO,GENOVA,5, 0.30,151,  2.8,  2.2,  7.5,Revisado
2015-10-10,07:41:53,   4.204, -75.856,   4.8,  0.9,,QUINDIO,GENOVA,7, 0.40,140,  2.9,  2.3,  8.6,Revisado
2015-10-12,16:22:28,   4.360, -75.662,   4.0,  0.8,,QUINDIO,CORDOBA,4, 0.30,146,  3.3,  2.3,  6.5,Revisado
2015-10-23,02:17:43,   4.456, -75.661,   0.0,  0.6,,QUINDIO,CORDOBA,4, 0.30,163,  4.0,  5.0, 12.4,Revisado
2015-11-17,14:53:19,   4.413, -75.687,   4.0,  1.5,,QUINDIO,CORDOBA,8, 0.30,98,  1.5,  1.4,  3.5,Revisado
2015-11-29,18:38:12,   4.218, -75.857,   4.0,  1.1,,QUINDIO,GENOVA,5, 0.40,127,  2.8,  2.2,  6.9,Revisado
2015-12-05,12:27:31,   4.482, -75.687,   4.0,  1.8,,QUINDIO,ARMENIA,5, 0.40,164,  2.4,  4.2,  7.6,Revisado
2015-12-05,14:54:43,   4.423, -75.684,   3.8,  1.2,,QUINDIO,CORDOBA,4, 0.20,157,  1.4,  1.5,  3.5,Revisado
2015-12-07,03:13:32,   4.424, -75.667,   4.0,  1.1,,QUINDIO,CORDOBA,7, 0.40,97,  1.7,  1.8,  4.8,Revisado
2015-12-07,20:08:05,   4.154, -75.866,   4.0,  1.4,,QUINDIO,GENOVA,4, 0.30,141,  3.0,  2.0,  5.8,Revisado
2015-12-08,22:58:39,   4.730, -75.630,   4.1,  1.2,,QUINDIO,FILANDIA,7, 0.30,130,  1.7,  2.0,  4.8,Revisado
2015-12-23,22:49:16,   4.337, -75.711,   3.9,  1.0,,QUINDIO,PIJAO,5, 0.30,109,  2.0,  1.9,  5.2,Revisado
2015-12-25,02:01:22,   4.337, -75.711,   4.0,  1.4,,QUINDIO,PIJAO,8, 0.30,109,  1.9,  2.2,  5.8,Revisado
2015-12-25,02:01:33,   4.332, -75.720,   6.4,  1.4,,QUINDIO,PIJAO,9, 0.60,109,  2.9,  2.9, 10.4,Revisado
2015-12-26,22:28:04,   4.422, -75.668,   4.0,  1.3,,QUINDIO,CORDOBA,6, 0.50,97,  2.5,  2.2,  6.4,Revisado
2016-01-10,10:22:54,   4.212, -75.796,   4.0,  1.1,,QUINDIO,GENOVA,4, 0.30,154,  2.6,  1.8,  4.9,Revisado
2016-01-15,18:18:05,   4.438, -75.687,   4.2,  0.9,,QUINDIO,CORDOBA,4, 0.40,204,  4.5,  2.4,  6.7,Revisado
2016-01-17,01:07:07,   4.485, -75.604, 165.6,  2.5,,QUINDIO,CALARCA,20, 0.40,66,  2.1,  3.5,  3.9,Revisado
2016-01-17,07:20:29,   4.460, -75.657,   4.0,  0.8,,QUINDIO,CALARCA,7, 0.20,92,  1.3,  1.4,  2.9,Revisado
2016-01-17,10:07:26,   4.450, -75.706,   4.0,  0.6,,QUINDIO,CORDOBA,4, 0.30,163,  2.2,  2.2,  5.5,Revisado
2016-02-05,08:59:07,   4.444, -75.769, 148.6,  1.8,,QUINDIO,LA_TEBAIDA,10, 0.30,80,  2.9,  4.1,  5.4,Revisado
2016-02-07,08:03:50,   4.439, -75.669,   4.0,  1.1,,QUINDIO,CORDOBA,6, 0.40,95,  2.8,  2.6,  7.2,Revisado
2016-03-07,21:17:21,   4.486, -75.646,   0.2,  1.9,,QUINDIO,CALARCA,7, 0.50,89,  3.8,  2.8,  7.0,Revisado
2016-03-13,20:01:42,   4.485, -75.789, 152.0,  1.6,,QUINDIO,LA_TEBAIDA,10, 0.50,82,  3.9,  5.7,  6.6,Revisado
2016-03-21,06:03:47,   4.041, -75.818,   6.8,  1.1,,QUINDIO,GENOVA,5, 0.20,107,  2.0,  1.3,  5.6,Revisado
2016-03-23,01:25:01,   4.171, -75.842,   4.0,  1.4,,QUINDIO,GENOVA,9, 0.50,94,  2.3,  2.3,  5.0,Revisado
2016-04-11,01:28:37,   4.422, -75.683, 159.3,  1.7,,QUINDIO,CORDOBA,10, 0.50,104,  4.0,  6.4,  8.2,Revisado
2016-04-19,23:47:45,   3.969, -75.927,  61.0,  2.3,,QUINDIO,GENOVA,12, 0.50,71,  3.8,  6.2, 13.1,Revisado
2016-05-01,05:38:27,   4.222, -75.804,   4.0,  1.7,,QUINDIO,GENOVA,12, 0.50,63,  2.2,  2.3,  4.1,Revisado
2016-05-05,16:23:59,   4.160, -75.861,   4.0,  1.0,,QUINDIO,GENOVA,4, 0.50,142,  4.1,  2.7,  7.9,Revisado
2016-05-06,06:40:43,   4.426, -75.692,   4.0,  0.7,,QUINDIO,CORDOBA,4, 0.30,201,  3.6,  1.9,  5.5,Revisado
2016-05-10,02:36:46,   4.551, -75.652,   0.0,  2.2,,QUINDIO,CALARCA,13, 0.50,68,  2.4,  2.7,  4.4,Revisado
2016-05-11,06:16:21,   4.730, -75.575,   3.7,  0.9,,QUINDIO,SALENTO,4, 0.30,129,  1.9,  1.8,  4.8,Revisado
2016-05-16,07:23:10,   4.569, -75.669,   2.7,  1.9,,QUINDIO,ARMENIA,18, 0.60,69,  2.1,  2.3,  4.9,Revisado
2016-05-22,04:09:20,   4.462, -75.642,  12.3,  2.1,,QUINDIO,CALARCA,7, 0.40,128,  3.0,  3.2,  6.3,Revisado
2016-05-22,16:32:04,   4.608, -75.720, 143.4,  1.7,,QUINDIO,QUIMBAYA,10, 0.30,104,  2.9,  3.6,  5.2,Revisado
2016-05-23,16:22:07,   4.434, -75.702,   6.0,  1.9,,QUINDIO,CORDOBA,14, 0.30,53,  1.9,  2.1,  5.3,Revisado
2016-05-29,20:40:25,   4.490, -75.682,   4.0,  1.2,,QUINDIO,ARMENIA,6, 0.50,93,  2.7,  2.3,  6.8,Revisado
2016-06-01,11:04:25,   4.567, -75.572, 156.0,  2.5,,QUINDIO,SALENTO,21, 0.50,46,  2.5,  3.2,  4.7,Revisado
2016-06-04,13:22:09,   4.167, -75.856,   3.0,  1.1,,QUINDIO,GENOVA,5, 0.50,143,  4.3,  2.5,  7.7,Revisado
2016-06-04,13:22:29,   4.159, -75.874,   3.7,  1.5,,QUINDIO,GENOVA,4, 0.50,140,  4.3,  2.8,  8.2,Revisado
2016-06-05,02:09:51,   4.734, -75.553, 166.3,  1.9,,QUINDIO,SALENTO,11, 0.50,101,  5.5,  6.4,  8.3,Revisado
2016-06-05,21:03:21,   4.161, -75.840,   4.0,  1.2,,QUINDIO,GENOVA,4, 0.50,138,  4.1,  2.8,  9.5,Revisado
2016-06-09,19:55:42,   4.254, -75.837, 167.8,  2.5,,QUINDIO,GENOVA,18, 0.60,65,  3.5,  5.0,  6.6,Revisado
2016-06-11,00:04:20,   4.046, -75.911,  24.2,  1.0,,QUINDIO,GENOVA,4, 0.40,154,  4.7,  2.5,  4.7,Revisado
2016-06-28,07:12:00,   4.490, -75.683,   4.0,  1.2,,QUINDIO,ARMENIA,9, 0.30,72,  1.4,  1.6,  4.0,Revisado
2016-07-11,18:05:21,   4.478, -75.804,  23.7,  1.3,,QUINDIO,LA_TEBAIDA,4, 0.30,137,  2.7,  1.7,  3.7,Revisado
2016-07-12,11:21:31,   4.467, -75.695,   4.1,  1.4,,QUINDIO,ARMENIA,6, 0.40,101,  2.6,  2.3,  6.5,Revisado
2016-07-18,03:38:56,   4.501, -75.747,  47.3,  1.6,,QUINDIO,LA_TEBAIDA,4, 0.20,138,  2.8,  2.5, 12.0,Revisado
2016-07-19,13:13:51,   4.035, -75.783,   0.0,  1.6,,QUINDIO,GENOVA,5, 0.50,155,  3.9,  2.9,  8.2,Revisado
2016-07-22,01:21:58,   4.190, -75.811,  48.2,  1.2,,QUINDIO,GENOVA,4, 0.20,195,  2.5,  1.8,  6.2,Revisado
2016-07-24,00:33:35,   4.669, -75.591, 155.5,  2.0,,QUINDIO,SALENTO,8, 0.60,162,  8.7, 15.2, 11.2,Revisado
2016-07-25,07:58:07,   4.486, -75.687,   4.1,  0.8,,QUINDIO,ARMENIA,6, 0.40,99,  2.0,  1.7,  5.0,Revisado
2016-07-26,04:24:34,   4.478, -75.677,   4.0,  1.2,,QUINDIO,ARMENIA,8, 0.50,100,  2.7,  2.5,  6.9,Revisado
2016-07-31,06:24:52,   4.483, -75.685,   4.0,  0.8,,QUINDIO,ARMENIA,6, 0.40,99,  2.1,  1.8,  5.2,Revisado
2016-08-12,04:50:32,   4.277, -75.773,   4.0,  1.7,,QUINDIO,GENOVA,12, 0.40,78,  2.2,  2.1,  5.1,Revisado
2016-08-16,19:51:53,   4.475, -75.671,   4.0,  2.2,,QUINDIO,ARMENIA,18, 0.50,50,  2.2,  2.1,  6.8,Revisado
2016-08-23,04:38:36,   4.060, -75.756,   0.0,  1.4,,QUINDIO,GENOVA,10, 0.70,85,  2.8,  3.0,  7.4,Revisado
2016-08-29,10:59:01,   4.489, -75.695,   4.0,  1.0,,QUINDIO,ARMENIA,4, 0.10,152,  1.0,  0.9,  1.9,Revisado
2016-09-01,17:33:14,   4.583, -75.798, 150.4,  2.1,,QUINDIO,MONTENEGRO,13, 0.30,82,  3.2,  5.2,  5.9,Revisado
2016-09-18,18:24:18,   4.333, -75.754,  33.8,  2.0,,QUINDIO,BUENAVISTA,6, 0.20,174,  2.3,  2.2,  9.3,Revisado
2016-09-28,16:02:44,   4.230, -75.744,  18.5,  1.2,,QUINDIO,GENOVA,5, 0.20,195,  3.1,  2.7,  6.9,Revisado
2016-11-01,06:17:47,   4.201, -75.845,   4.0,  0.8,,QUINDIO,GENOVA,5, 0.60,130,  3.6,  2.9,  8.5,Revisado
2016-11-29,11:23:23,   4.437, -75.694,   4.1,  1.0,,QUINDIO,CORDOBA,6, 0.40,96,  2.3,  2.2,  6.1,Revisado
2016-12-06,08:46:50,   4.468, -75.683,   4.0,  0.7,,QUINDIO,ARMENIA,6, 0.60,92,  3.5,  3.2,  8.6,Revisado
2017-01-22,09:12:56,   4.592, -75.815, 150.7,  2.8,,QUINDIO,QUIMBAYA,27, 0.60,68,  2.5,  3.6,  4.3,Revisado
2017-01-30,10:11:46,   4.416, -75.703,  20.1,  1.8,,QUINDIO,CORDOBA,10, 0.20,98,  1.9,  1.6,  3.7,Revisado
2017-02-02,06:19:26,   4.396, -75.688,   2.0,  0.6,,QUINDIO,CORDOBA,4, 0.40,106,  2.3,  2.2,  5.9,Revisado
2017-02-09,23:56:43,   4.452, -75.692,   3.9,  1.1,,QUINDIO,CORDOBA,4, 0.20,105,  1.9,  1.8,  4.7,Revisado
2017-02-19,20:23:45,   4.177, -75.837, 163.5,  1.7,,QUINDIO,GENOVA,8, 0.30,143,  5.8,  5.1,  5.3,Revisado
2017-02-28,20:08:50,   4.446, -75.674,  32.1,  1.1,,QUINDIO,CORDOBA,4, 0.20,108,  2.2,  2.2,  9.8,Revisado
2017-03-07,01:41:17,   4.588, -75.791, 138.1,  1.2,,QUINDIO,QUIMBAYA,5, 0.10,144,  1.2,  1.9,  3.8,Revisado
2017-03-18,09:24:13,   4.440, -75.703,   4.1,  1.4,,QUINDIO,CORDOBA,8, 0.40,149,  2.0,  2.6,  9.4,Revisado
2017-03-24,20:36:55,   4.177, -75.627,   4.2,  1.1,,QUINDIO,GENOVA,4, 0.20,133,  1.5,  1.3,  3.8,Revisado
2017-03-25,10:14:15,   4.639, -75.626, 149.6,  1.4,,QUINDIO,CIRCASIA,5, 0.40,209,  6.9,  6.8,  8.7,Revisado
2017-04-23,02:58:55,   4.521, -75.777, 151.1,  3.7,  4.1,QUINDIO,MONTENEGRO,50, 0.60,58,  2.3,  3.0,  4.6,Revisado
2017-05-06,06:30:55,   4.467, -75.673,   4.1,  1.2,,QUINDIO,ARMENIA,5, 0.40,92,  2.2,  1.8,  5.4,Revisado
2017-05-12,11:25:34,   4.133, -75.903,   3.4,  1.5,,QUINDIO,GENOVA,4, 0.30,197,  2.6,  2.0,  4.9,Revisado
2017-05-30,16:27:19,   4.519, -75.843,  26.2,  1.3,,QUINDIO,LA_TEBAIDA,5, 0.30,101,  5.7,  2.5,  7.8,Revisado
2017-05-31,03:03:50,   4.395, -75.767,  15.3,  2.0,,QUINDIO,BUENAVISTA,8, 0.30,80,  1.3,  1.4,  2.6,Revisado
2017-05-31,13:18:39,   4.402, -75.674,   3.9,  1.3,,QUINDIO,CORDOBA,4, 0.40,122,  3.0,  2.2,  6.8,Revisado
2017-06-27,09:50:29,   4.226, -75.568, 178.0,  1.5,,QUINDIO,PIJAO,9, 0.60,107,  4.8,  6.7,  6.4,Revisado
2017-07-19,02:27:09,   4.477, -75.678,  32.1,  0.8,,QUINDIO,ARMENIA,4, 0.40,120,  2.4,  2.8,  6.6,Revisado
2017-08-12,02:39:31,   4.450, -75.653,   4.0,  0.7,,QUINDIO,CORDOBA,5, 0.20,156,  1.3,  1.3,  3.2,Revisado
2017-08-18,03:40:18,   4.441, -75.746, 150.1,  1.5,,QUINDIO,LA_TEBAIDA,8, 0.50,104,  5.2,  5.2,  8.3,Revisado
2017-08-19,04:27:37,   4.523, -75.656,  10.0,  1.5,,QUINDIO,CALARCA,8, 0.30,81,  1.6,  1.8,  7.7,Revisado
2017-08-19,07:51:39,   4.427, -75.659,   2.2,  1.0,,QUINDIO,CORDOBA,5, 0.30,166,  2.0,  1.9,  4.5,Revisado
2017-08-26,05:10:50,   4.521, -75.674,  13.8,  1.0,,QUINDIO,ARMENIA,8, 0.50,82,  2.5,  2.9,  8.0,Revisado
2017-08-26,18:09:05,   4.421, -75.674,   3.8,  1.7,,QUINDIO,CORDOBA,10, 0.40,73,  1.7,  1.9,  4.8,Revisado
2017-08-28,10:42:40,   4.333, -75.680,   3.1,  1.3,,QUINDIO,PIJAO,7, 0.60,108,  3.4,  3.2,  8.7,Revisado
2017-08-29,00:54:38,   4.511, -75.645,  27.6,  0.9,,QUINDIO,CALARCA,5, 0.70,162,  5.8,  6.4,  9.2,Revisado
2017-09-01,09:23:06,   4.520, -75.680,   4.0,  1.0,,QUINDIO,ARMENIA,6, 0.50,153,  2.3,  2.9,  6.4,Revisado
2017-09-04,10:59:46,   4.533, -75.713,   0.6,  3.0,  3.5,QUINDIO,ARMENIA,35, 0.70,74,  3.2,  3.7,  4.1,Revisado
2017-09-14,22:36:43,   4.518, -75.713,   7.9,  1.0,,QUINDIO,ARMENIA,6, 0.70,156,  2.9,  3.3,  7.2,Revisado
2017-09-25,19:48:37,   4.521, -75.690,  11.2,  1.5,,QUINDIO,ARMENIA,10, 0.50,82,  2.3,  2.4,  4.4,Revisado
2017-09-27,15:12:38,   4.488, -75.692,  11.4,  1.0,,QUINDIO,ARMENIA,6, 0.40,166,  3.0,  2.8,  6.1,Revisado
2017-10-06,04:09:46,   4.497, -75.695,   4.0,  1.6,,QUINDIO,ARMENIA,14, 0.60,80,  2.1,  2.3,  5.5,Revisado
2017-10-25,15:34:42,   4.508, -75.557, 137.6,  1.4,,QUINDIO,CALARCA,5, 0.30,125,  3.7,  3.9,  7.4,Revisado
2017-10-25,17:18:43,   4.452, -75.683,   2.9,  0.9,,QUINDIO,CORDOBA,4, 0.30,254,  1.8,  7.3,  7.3,Revisado
2017-10-25,17:19:10,   4.455, -75.643,   3.0,  0.9,,QUINDIO,CALARCA,4, 0.30,247,  2.1,  8.0,  8.2,Revisado
